Date & Time,D: Sulphur Hexaflouride [ppm],Air Exchange [1/h],Dosage Given [Nl],7651 Flag,Monitor Flag,1403 Flag,Comment
2021-01-28 07:57:57,0.0939,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:58:27,0.0876,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:58:57,0.0923,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:59:27,0.084,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:59:57,0.0837,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:00:27,0.082,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:00:57,0.0868,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:01:27,0.0966,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:01:57,0.0844,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:02:27,0.0836,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:02:57,0.0966,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:03:27,0.086,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:03:57,0.0895,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:04:27,0.0926,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:04:57,0.091,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:05:27,0.0897,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:05:57,0.0897,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:06:27,0.0872,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:06:57,0.0932,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:07:27,0.0857,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:07:57,0.0963,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:08:27,0.0893,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:08:57,0.101,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:09:27,0.0934,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:09:57,0.0892,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:10:27,0.0963,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:10:57,0.09,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:11:27,0.0904,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:11:57,0.0857,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:12:27,0.1418,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:12:57,0.103,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:13:27,0.0945,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:13:57,0.1029,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:14:27,0.0882,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:14:57,0.1075,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:15:27,0.115,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:15:56,0.0908,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:16:26,0.0914,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:16:56,0.0982,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:17:26,0.0971,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:17:56,0.098,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:18:26,0.1009,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:18:56,0.1051,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:19:26,0.0923,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:19:56,0.0887,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:20:26,0.0969,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:20:56,0.092,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:21:58,0.0938,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:22:28,0.0911,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:22:58,0.0826,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:23:28,0.0904,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:23:58,0.0851,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:24:28,0.0862,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:24:58,0.0894,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:25:28,0.0791,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:25:58,0.0845,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:26:28,0.0865,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:26:58,0.0807,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:27:28,0.0859,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:27:58,0.0897,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:28:28,0.0854,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:28:58,0.0868,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:29:28,0.0867,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:29:58,0.0835,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:30:28,0.0856,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:30:57,0.0888,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:31:28,0.0877,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:31:58,0.0892,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:32:27,0.0953,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:32:57,0.0832,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:33:28,0.0895,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:33:58,0.0831,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:34:28,0.0859,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:34:58,0.0845,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:35:28,0.0923,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:35:57,0.0895,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:36:28,0.0825,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:36:58,0.0909,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:37:28,0.0885,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:37:58,0.0868,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:38:28,0.0817,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:38:58,0.0856,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:39:28,0.0843,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:39:58,0.0882,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:40:28,0.0854,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:40:58,0.0796,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:41:28,0.0819,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:41:58,0.0886,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:42:27,0.0804,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:42:57,0.0803,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:43:27,0.0795,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:43:57,0.0778,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:44:27,0.0816,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:44:57,0.081,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:45:27,0.0848,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:45:57,0.0833,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:46:27,0.0809,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:46:57,0.078,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:47:27,0.0774,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:47:57,0.0873,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:48:27,0.0836,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:48:57,0.0729,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:49:27,0.0775,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:49:57,0.0816,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:50:27,0.0765,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:51:30,0.1004,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:52:00,0.0793,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:52:30,0.0805,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:53:00,0.0733,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:53:30,0.0851,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:54:00,0.0793,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:54:30,0.0769,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:55:00,0.079,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:55:30,0.0721,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:56:00,0.0763,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:56:30,0.08,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:57:00,0.0801,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:57:30,0.0818,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:58:00,0.0785,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:58:30,0.0679,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:59:00,0.0767,100000000000000000000000000000000,0,0,,,,
2021-01-28 08:59:30,0.0776,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:00:00,0.0857,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:00:30,0.0815,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:01:00,0.0808,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:01:30,0.076,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:02:00,0.0677,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:02:30,0.0836,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:03:00,0.0802,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:03:30,0.0722,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:03:59,0.0687,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:04:29,0.0723,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:05:00,0.0687,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:05:30,0.0815,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:06:00,0.0809,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:06:30,0.0773,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:07:00,0.0725,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:07:29,0.0775,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:08:00,0.0782,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:08:29,0.0845,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:09:00,0.0731,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:09:29,0.0777,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:09:59,0.083,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:10:29,0.0942,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:10:59,0.0742,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:11:29,0.083,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:11:59,0.0792,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:12:29,0.0821,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:12:59,0.0757,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:13:29,0.0781,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:13:59,0.0766,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:14:29,0.0704,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:14:59,0.071,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:15:29,0.0745,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:15:59,0.0704,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:16:29,0.0937,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:16:59,0.0753,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:17:29,0.0782,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:17:59,0.0738,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:18:29,0.0789,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:18:59,0.0826,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:19:29,0.0815,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:19:59,0.0798,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:20:29,0.076,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:21:32,0.0805,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:22:02,0.0775,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:22:32,0.0805,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:23:02,0.0776,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:23:31,0.0646,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:24:01,0.0765,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:24:32,0.0842,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:25:02,0.0805,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:25:31,0.0806,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:26:02,0.0727,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:26:32,0.0752,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:27:02,0.0715,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:27:32,0.0716,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:28:02,0.072,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:28:31,0.0697,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:29:01,0.0787,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:29:31,0.0687,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:30:01,0.0727,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:30:31,0.0832,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:31:01,0.0762,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:31:31,0.0773,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:32:01,0.0826,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:32:31,0.0756,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:33:01,0.0795,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:33:31,0.087,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:34:02,0.0663,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:34:31,0.0793,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:35:01,0.0775,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:35:31,0.0691,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:36:02,0.0823,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:36:32,0.0747,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:37:02,0.0749,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:37:32,0.0783,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:38:02,0.0764,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:38:32,0.0763,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:39:01,0.0799,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:39:31,0.0721,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:40:02,0.0769,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:40:31,0.0867,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:41:01,0.07,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:41:31,0.0753,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:42:01,0.0642,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:42:31,0.0627,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:43:01,0.0757,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:43:31,0.0692,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:44:01,0.0679,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:44:31,0.0719,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:45:01,0.0689,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:45:31,0.0698,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:46:01,0.0693,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:46:31,0.0731,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:47:01,0.0693,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:47:31,0.0657,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:48:01,0.079,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:48:31,0.0802,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:49:01,0.0672,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:49:31,0.0703,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:50:01,0.0665,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:50:31,0.0808,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:51:34,0.0726,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:52:04,0.0767,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:52:34,0.068,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:53:04,0.0885,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:53:34,0.0604,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:54:04,0.065,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:54:34,0.0613,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:55:04,0.0777,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:55:34,0.0676,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:56:04,0.0559,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:56:34,0.065,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:57:04,0.0742,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:57:34,0.0664,100000000000000000000000000000000,0,0,,,,
2021-01-28 09:58:04,0.065,100000000000000000000000000000000,0,0,,,,
